rfp_name,rfp_group,curryr_rev,prevyr_rev
RFP_NAME_B,9008147,87983.43,83898.55
RFP_NAME_B,9008195,0,0
RFP_NAME_B,9008202,5549.46,0
RFP_NAME_B,9008205,2321.01,1580.92
RFP_NAME_B,9008211,4149.4,3525.58
RFP_NAME_B,9008220,663.48,1391.73
RFP_NAME_B,9008231,1757.32,316.92
RFP_NAME_B,9008234,26270.35,2575.9
RFP_NAME_B,9008242,4162.57,2886.12
RFP_NAME_B,9008246,20450.55,14350.25
RFP_NAME_B,9008250,3154.42,2386.12
RFP_NAME_B,9008270,3117.52,3775.75
RFP_NAME_B,9008280,13525.61,9538.26
RFP_NAME_B,9008295,2898.17,2249.8
RFP_NAME_B,9008296,6516.43,4711.01
RFP_NAME_B,9008331,0,0
RFP_NAME_B,9008340,64.48,-153.18
RFP_NAME_B,9008341,1124.2,455.57
RFP_NAME_B,9008346,0,0
RFP_NAME_B,9008347,3201.42,2599.66
RFP_NAME_B,9008370,2382.8,1830.87
RFP_NAME_B,9008371,13252.38,13935.72
RFP_NAME_B,9008374,16791.25,29739.7
RFP_NAME_B,9008382,17412.21,17766.06
RFP_NAME_B,9008400,3806.56,2940.82
RFP_NAME_B,9008422,0,0
RFP_NAME_B,9008424,16118.81,11533.14
RFP_NAME_B,9008436,2031.87,1183.12
RFP_NAME_B,9008455,28252.32,29466.65
RFP_NAME_B,9008460,0,0
RFP_NAME_B,9008465,6343.97,4462.32
RFP_NAME_B,9008471,990.06,1631.9
RFP_NAME_B,9008477,358.94,4756.61
RFP_NAME_B,9008481,34775.3,33207.3
RFP_NAME_B,9008485,1414.46,399.61
RFP_NAME_B,9008491,1571.42,1964.01
RFP_NAME_B,9008512,7793,50478.94
RFP_NAME_B,9008515,0,0
RFP_NAME_B,9008530,3928.11,2587.76
RFP_NAME_B,9008531,2921.56,2473.27
RFP_NAME_B,9008536,6768.13,9775.48
RFP_NAME_B,9008540,919.6,458.9
RFP_NAME_B,9008543,-212.07,186.05
RFP_NAME_B,9008549,91326.87,83667.22
RFP_NAME_B,9008577,0,0
RFP_NAME_B,9008586,2706.44,2151.28
RFP_NAME_B,9008590,0,0
RFP_NAME_B,9008646,0,0
RFP_NAME_B,9008665,1782.47,382.9
RFP_NAME_B,9008685,216.32,0
RFP_NAME_B,9008691,525.54,2686.57
RFP_NAME_B,9008695,3101.26,8974.91
RFP_NAME_B,9008712,8016.87,12540.01
RFP_NAME_B,9008721,10801.1,6316.91
RFP_NAME_B,9008731,11708.62,16024.81
RFP_NAME_B,9008732,9157.79,9253.85
RFP_NAME_B,9008750,192.4,769.6
RFP_NAME_B,9008767,8836.47,3900.46
RFP_NAME_B,9008780,7424.91,5661.42
RFP_NAME_B,9008781,1853.4,2165.59
RFP_NAME_B,9008783,6454.72,677.34
RFP_NAME_B,9008797,3669.7,261.82
RFP_NAME_B,9008800,2899.16,2343.16
RFP_NAME_B,9008831,45356.54,47181.32
RFP_NAME_B,9008837,11709,6887.31
RFP_NAME_B,9008838,7625.33,0
RFP_NAME_B,9008850,1244.7,0
RFP_NAME_B,9008865,566.3,185.32
RFP_NAME_B,9008867,2553.9,0
RFP_NAME_B,9008876,61847.82,100260.03
RFP_NAME_B,9008907,4424.03,0
RFP_NAME_B,9008911,1216.5,0
RFP_NAME_B,9008941,21151.1,0
RFP_NAME_B,9008942,229.77,0
RFP_NAME_B,9008943,442.3,0
RFP_NAME_B,9008970,1873.74,306.26
RFP_NAME_B,9009052,18758.19,18400.65
RFP_NAME_B,9009057,0,0
RFP_NAME_B,11000042,0,0
RFP_NAME_B,11000407,465.16,1713.17
RFP_NAME_B,11000499,1684.69,2493.37
RFP_NAME_B,11000606,4853.03,4407.98
RFP_NAME_B,11001347,0,206.25
RFP_NAME_B,11001429,3732.36,2971.16
RFP_NAME_B,11002513,8557.77,10746.9
RFP_NAME_B,11003099,2734.85,4532.72
RFP_NAME_B,11003999,438.56,539.12
RFP_NAME_B,11004003,1985.16,5482.8
RFP_NAME_B,11005138,0,0
RFP_NAME_B,11005142,4544.73,4710.47
RFP_NAME_B,11005987,13771.36,19160.67
RFP_NAME_B,11006124,3879.1,3680.33
RFP_NAME_B,11006221,136.52,0
RFP_NAME_B,11006292,761.94,580.22
RFP_NAME_B,11006479,1428.72,1283.92
RFP_NAME_B,11007847,0,0
RFP_NAME_B,11007893,886.83,555.5
RFP_NAME_B,11008217,7659.38,8480.4
RFP_NAME_B,11008609,3915.74,15889.09
RFP_NAME_B,11008895,0,0
RFP_NAME_B,11009312,2026.25,2316.53
RFP_NAME_B,11009786,6399.2,6017.76
RFP_NAME_B,11010017,13714.47,11978.25
RFP_NAME_B,11010033,12763.08,11528.31
RFP_NAME_B,11010281,0,6851.6
RFP_NAME_B,11010377,7121.43,9877.14
RFP_NAME_B,11010752,446.48,499.52
RFP_NAME_B,11011203,2447.33,2746.02
RFP_NAME_B,11011343,2730.3,3805.7
RFP_NAME_B,11011853,0,65.14
RFP_NAME_B,11012090,4577.98,6170.13
RFP_NAME_B,11012346,32472.77,33637.24
RFP_NAME_B,11012836,3296.81,3015.66
RFP_NAME_B,11012939,8546.02,11010.74
RFP_NAME_B,11013532,2844.98,3173.43
RFP_NAME_B,11013582,15411.86,14965.72
RFP_NAME_B,11013607,2950.5,3479.42
RFP_NAME_B,11013826,810.42,2542.52
RFP_NAME_B,11014049,4345.63,3770.57
RFP_NAME_B,11014139,3036,3661.11
RFP_NAME_B,11014374,0,0
RFP_NAME_B,11015444,1428.24,2067.76
RFP_NAME_B,11015664,11408.26,12542.61
RFP_NAME_B,11016890,1351.74,306.36
RFP_NAME_B,11017237,2179.68,1850.73
RFP_NAME_B,11017307,6478.16,8080.24
RFP_NAME_B,11017824,68.38,185.94
RFP_NAME_B,11017973,2700.27,4489.77
RFP_NAME_B,11018515,5878.21,6770.79
RFP_NAME_B,11018664,3094.24,1399.46
RFP_NAME_B,11018711,325.68,838.36
RFP_NAME_B,11018869,2521.04,2388.03
RFP_NAME_B,11019122,2134.93,4166.89
RFP_NAME_B,11019316,18462.3,20455.49
RFP_NAME_B,11019627,3250.31,3714.01
RFP_NAME_B,11019999,1304.81,1092.95
RFP_NAME_B,11020706,0,1378.83
RFP_NAME_B,11021429,4219.39,3869.42
RFP_NAME_B,11021661,0,64.48
RFP_NAME_B,11021850,8473.75,7609.65
RFP_NAME_B,11022094,0,0
RFP_NAME_B,11022458,1500.7,1838.39
RFP_NAME_B,11023204,5459.57,6367.08
RFP_NAME_B,11023682,4868.65,6320.48
RFP_NAME_B,11024118,10378.66,11240.41
RFP_NAME_B,11024324,-325,0
RFP_NAME_B,11025106,0,0
RFP_NAME_B,11025614,199.78,1359.89
RFP_NAME_B,11026992,9069.33,9335.75
RFP_NAME_B,11027908,8458.41,9673.98
RFP_NAME_B,11027944,0,0
RFP_NAME_B,11027998,16118.85,17219.32
RFP_NAME_B,11028083,0,0
RFP_NAME_B,11028674,326.29,373.51
RFP_NAME_B,11028810,0,0
RFP_NAME_B,11029489,89.26,0
RFP_NAME_B,11031286,680.28,688.35
RFP_NAME_B,11031405,38274.82,34807.45
RFP_NAME_B,11031499,1087.28,1728.24
RFP_NAME_B,11031520,32862.32,35405.52
RFP_NAME_B,11031907,2326.86,3430.07
RFP_NAME_B,11032071,0,0
RFP_NAME_B,11032200,0,0
RFP_NAME_B,11032320,4985.43,8525.34
RFP_NAME_B,11032345,2121.78,865.24
RFP_NAME_B,11032734,196.72,0
RFP_NAME_B,11032948,7852.33,8973.53
RFP_NAME_B,11032981,0,0
RFP_NAME_B,11033185,806.66,2232.32
RFP_NAME_B,11034130,195.26,1543.08
RFP_NAME_B,11034283,1907.12,2114.92
RFP_NAME_B,11034417,262.08,862.75
RFP_NAME_B,11034650,3875.14,1973.62
RFP_NAME_B,11034750,46527.19,51576.91
RFP_NAME_B,11035116,425.66,512.41
RFP_NAME_B,11035305,264.23,1586.64
RFP_NAME_B,11035335,10095.92,10878.15
RFP_NAME_B,11035599,0,198.66
RFP_NAME_B,11035709,2176.88,2371.43
RFP_NAME_B,11036566,10207.17,8849.82
RFP_NAME_B,11036926,9249.27,8943.08
RFP_NAME_B,11036992,120.89,174.2
RFP_NAME_B,11037716,4303.67,3892.78
RFP_NAME_B,11038185,5121.77,4880.02
RFP_NAME_B,11038209,2542.51,6391.88
RFP_NAME_B,11038521,341.95,1054.29
RFP_NAME_B,11038754,0,0
RFP_NAME_B,11039062,1529.71,2857.91
RFP_NAME_B,11039120,5983.6,9037.68
RFP_NAME_B,11039536,2072.7,3149.16
RFP_NAME_B,11039831,2548.8,1812.34
RFP_NAME_B,11040426,0,89.98
RFP_NAME_B,11040946,5565.75,5593.03
RFP_NAME_B,11041851,0,0
RFP_NAME_B,11045777,5812.86,4412.34
RFP_NAME_B,11045822,4885.17,3241.44
RFP_NAME_B,11045912,0,0
RFP_NAME_B,11045986,281.66,428.3
RFP_NAME_B,11046118,568.13,957.31
RFP_NAME_B,11047162,4825.05,5266.54
RFP_NAME_B,11047172,59.33,205.55
RFP_NAME_B,11047287,4045.75,1188.62
RFP_NAME_B,11047352,0,0
RFP_NAME_B,11047962,0,0
RFP_NAME_B,11048087,6111.06,6775.75
RFP_NAME_B,11048442,6962.15,6283.76
RFP_NAME_B,11049036,0,0
RFP_NAME_B,11049053,2343.13,2050.89
RFP_NAME_B,11049086,1264.08,809.44
RFP_NAME_B,11049096,3587.67,3823.65
RFP_NAME_B,11049424,7009.24,9254.26
RFP_NAME_B,11049464,1259.9,1751.52
RFP_NAME_B,11049475,202.36,707.56
RFP_NAME_B,11049536,12730.9,12033.02
RFP_NAME_B,11050561,7805.12,7048.26
RFP_NAME_B,11050575,6150.77,7610.05
RFP_NAME_B,11051257,11997.16,11859.47
RFP_NAME_B,11051332,0,0
RFP_NAME_B,11052069,5528.43,5970.09
RFP_NAME_B,11052085,4204.96,4212.12
RFP_NAME_B,11052183,8582.51,7263.21
RFP_NAME_B,11054881,2085.2,3977.74
RFP_NAME_B,11055101,0,0
RFP_NAME_B,11055328,2279.82,3369.14
RFP_NAME_B,11055334,0,1236
RFP_NAME_B,11055758,10203.22,7685.75
RFP_NAME_B,11055798,0,7837.78
RFP_NAME_B,11055970,0,2900.01
RFP_NAME_B,11056004,541.12,0
RFP_NAME_B,11056218,43587.03,30768.77
RFP_NAME_B,11056260,29661.26,35627.56
RFP_NAME_B,11056674,2118.84,1499.15
RFP_NAME_B,11057103,0,0
RFP_NAME_B,11057136,1311.07,841.01
RFP_NAME_B,11057924,4895.33,3943.46
RFP_NAME_B,11058046,515.57,1240.72
RFP_NAME_B,11058125,3304.24,3043.3
RFP_NAME_B,11058592,23614.12,29692.52
RFP_NAME_B,11061665,2763.95,3556.78
RFP_NAME_B,11074941,2063.29,2311.93
RFP_NAME_B,11074947,0,0
RFP_NAME_B,11076338,225.6,1604.55
RFP_NAME_B,11077023,14622.94,14103.04
RFP_NAME_B,11077284,8512.43,12381
RFP_NAME_B,11077563,3238.56,3793.45
RFP_NAME_B,11077594,821.25,579.94
RFP_NAME_B,11077747,10395.05,11207.15
RFP_NAME_B,11077989,4335.79,3935.59
RFP_NAME_B,11078004,3500.96,3172.48
RFP_NAME_B,11078366,4211.18,2297.15
RFP_NAME_B,11078555,18697.03,17844.86
RFP_NAME_B,11078731,24316.43,30530.8
RFP_NAME_B,11079490,3749.08,3052.86
RFP_NAME_B,11079721,0,4837.37
RFP_NAME_B,11079766,1685.2,2126.08
RFP_NAME_B,11079773,1409.01,1803.78
RFP_NAME_B,11080274,148.3,612.72
RFP_NAME_B,11080336,5927.92,5739.5
RFP_NAME_B,11080624,1613.59,740.7
RFP_NAME_B,11080628,30927.99,26268.3
RFP_NAME_B,11080660,84889.93,78253.76
RFP_NAME_B,11080725,19200.38,18692.1
RFP_NAME_B,11080889,5502.22,6483.21
RFP_NAME_B,11081288,459.54,325.46
RFP_NAME_B,11081540,16134.01,13357.66
RFP_NAME_B,11081560,2603.97,3228.36
RFP_NAME_B,11081770,14594.24,15283.58
RFP_NAME_B,11081774,39864.83,47761.49
RFP_NAME_B,11082071,4309.83,5995.28
RFP_NAME_B,11082079,0,1705.3
RFP_NAME_B,11082117,7505.68,6692.77
RFP_NAME_B,11082380,4776.26,5771.18
RFP_NAME_B,11082387,3501.36,7056.29
RFP_NAME_B,11082580,10966.88,9591.93
RFP_NAME_B,11082583,10455.81,9796.98
RFP_NAME_B,11083114,0,2012.67
RFP_NAME_B,11083235,3844.59,4022.6
RFP_NAME_B,11083667,308.92,539.88
RFP_NAME_B,11084171,0,0
RFP_NAME_B,11084968,7863.92,9663.25
RFP_NAME_B,11117071,3795.38,4047.01
RFP_NAME_B,11119321,9058.06,10438.97
RFP_NAME_B,11119698,345.98,825.86
RFP_NAME_B,11120391,3015.52,3648.34
RFP_NAME_B,11121398,2535.68,2309.31
RFP_NAME_B,11121920,7921.81,10167.79
RFP_NAME_B,11124388,10239.85,8982.53
RFP_NAME_B,11126675,2288.89,998.76
RFP_NAME_B,11127072,6579.91,4315.88
RFP_NAME_B,11127368,3555.87,4760.52
RFP_NAME_B,11127793,5614.1,5683.16
RFP_NAME_B,11128138,3024.35,9737.46
RFP_NAME_B,11128401,8438.59,8556.04
RFP_NAME_B,11128431,15864.95,20895.04
RFP_NAME_B,11128459,35057.61,23741.51
RFP_NAME_B,11128953,1665.67,2330.52
RFP_NAME_B,11129476,3916.41,5995.09
RFP_NAME_B,11129480,5141.06,7221.14
RFP_NAME_B,11129586,1857.64,2957.83
RFP_NAME_B,11129796,10567.61,8449.42
RFP_NAME_B,11129886,6346.68,8118.43
RFP_NAME_B,11129890,4375.07,4427.79
RFP_NAME_B,11129891,22119.8,25095.12
RFP_NAME_B,11130029,4695.95,8725.67
RFP_NAME_B,11130201,2933.93,4607.12
RFP_NAME_B,11130206,3123.15,2124.3
RFP_NAME_B,11131341,398.9,574.14
RFP_NAME_B,11131885,9158.49,153.18
RFP_NAME_B,11132085,0,0
RFP_NAME_B,11132246,8038.05,9499.72
RFP_NAME_B,11132731,2011.06,1954.65
RFP_NAME_B,11133390,1732,492.42
RFP_NAME_B,11133588,4814.37,4432.35
RFP_NAME_B,11133607,4234.76,3299.81
RFP_NAME_B,11133772,699.49,547.99
RFP_NAME_B,11134134,3633.03,2923.52
RFP_NAME_B,11134136,576.94,920.4
RFP_NAME_B,11134705,2831.72,2451.89
RFP_NAME_B,11135286,161.55,662.54
RFP_NAME_B,11136073,17910.73,14120.9
RFP_NAME_B,11136186,178.52,128.96
RFP_NAME_B,11136520,8422.07,6846.11
RFP_NAME_B,11136521,3115.06,3719.48
RFP_NAME_B,11136829,10802.33,9728.8
RFP_NAME_B,11136963,2269.54,5113.52
RFP_NAME_B,11136990,3991.91,0
RFP_NAME_B,11137132,5269.36,6737.69
RFP_NAME_B,11137133,1730.25,1830.24
RFP_NAME_B,11137651,1256.01,257.92
RFP_NAME_B,11138350,61291.16,50923.81
RFP_NAME_B,11138707,0,0
RFP_NAME_B,11139769,12649.72,9668.64
RFP_NAME_B,11139771,8290.09,11151.28
RFP_NAME_B,11139963,5551.11,8141.32
RFP_NAME_B,11140110,4690.11,5361.25
RFP_NAME_B,11140281,6918.29,3942.54
RFP_NAME_B,11140559,20764.94,23273.98
RFP_NAME_B,11141684,1563.97,2779.48
RFP_NAME_B,11141958,1560.99,93.19
RFP_NAME_B,11141970,0,0
RFP_NAME_B,11142067,1386.42,827.96
RFP_NAME_B,11142544,179.96,1891.14
RFP_NAME_B,11143170,3415.77,1278.09
RFP_NAME_B,11143551,4934.71,3046.72
RFP_NAME_B,11143609,11960.2,14361.29
RFP_NAME_B,11144476,963.64,174.2
RFP_NAME_B,11144819,3854.43,2850.11
RFP_NAME_B,11145313,359.92,0
RFP_NAME_B,11145448,363.1,245.9
RFP_NAME_B,11145979,0,0
RFP_NAME_B,11145981,684.22,3159.45
RFP_NAME_B,11146027,2723.31,862.05
RFP_NAME_B,11146799,2426.6,1617.5
RFP_NAME_B,11146827,8620.34,3180.19
RFP_NAME_B,11146909,0,0
RFP_NAME_B,11147207,962.2,183.14
RFP_NAME_B,11147213,2119.19,4594.35
RFP_NAME_B,11147884,5195.85,4435.78
RFP_NAME_B,11147931,3323.23,965.55
RFP_NAME_B,11148335,3727.03,179.96
RFP_NAME_B,11148344,0,0
RFP_NAME_B,11148370,4803.7,2828.16
RFP_NAME_B,11148572,1491.07,0
RFP_NAME_B,11148612,1888.8,226.08
RFP_NAME_B,11149308,1602.67,0
RFP_NAME_B,11149540,2177.37,0
RFP_NAME_B,11149731,3284.6,194.24
RFP_NAME_B,11149946,3061.16,128.96
RFP_NAME_B,11150398,2002.84,0
RFP_NAME_B,11150674,884.53,0
RFP_NAME_B,11150976,1028.52,0
RFP_NAME_B,11151024,0,0
RFP_NAME_B,11151266,248.52,0
RFP_NAME_C,72,3686.7,2942.57
RFP_NAME_C,219,2484.03,1517.95
RFP_NAME_C,251,0,0
RFP_NAME_C,314,0,0
RFP_NAME_C,323,6902.95,7334.56
RFP_NAME_C,335,794.56,665.8
RFP_NAME_C,380,0,3460.67
RFP_NAME_C,443,2222.4,2408.9
RFP_NAME_C,489,0,0
RFP_NAME_C,509,191.41,59.33
RFP_NAME_C,666,1195.69,1176.19
RFP_NAME_C,668,4647.08,3325.65
RFP_NAME_C,743,3215.2,3284.5
RFP_NAME_C,852,836.43,1156.51
RFP_NAME_C,885,1474.82,1681.98
RFP_NAME_C,910,1275.98,792.03
RFP_NAME_C,928,0,0
RFP_NAME_C,1029,0,0
RFP_NAME_C,1070,535.74,1204.13
RFP_NAME_C,1080,700.06,484.15
RFP_NAME_C,1082,0,98.36
RFP_NAME_C,1277,12157.84,11560.07
RFP_NAME_C,1320,5706.43,5016.59
RFP_NAME_C,1360,9508.28,7274.54
RFP_NAME_C,1366,5321.06,8346.52
RFP_NAME_C,1443,0,64.48
RFP_NAME_C,1523,6673.23,7351.04
RFP_NAME_C,1560,0,0
RFP_NAME_C,1561,153.18,76.59
RFP_NAME_C,1569,0,0
RFP_NAME_C,1570,0,0
RFP_NAME_C,1656,0,149.31
RFP_NAME_C,1748,0,0
RFP_NAME_C,1764,4953.66,5978.38
RFP_NAME_C,1782,6759.11,4974.42
RFP_NAME_C,1810,0,0
RFP_NAME_C,1839,0,0
RFP_NAME_C,1860,0,0
RFP_NAME_C,1911,89.98,0
RFP_NAME_C,1912,0,361.13
RFP_NAME_C,2025,183.14,86.09
RFP_NAME_C,2028,11899.84,18491.14
RFP_NAME_C,2044,108.16,27.04
RFP_NAME_C,2070,0,76.59
RFP_NAME_C,2087,395.07,861.92
RFP_NAME_C,2200,3033.29,3191.34
RFP_NAME_C,2203,4859.77,5165.81
RFP_NAME_C,2259,3669.63,5155.93
RFP_NAME_C,2263,279.86,1599.27
RFP_NAME_C,2285,205.55,510.7
RFP_NAME_C,2315,3961.1,2360.26
RFP_NAME_C,2374,0,0
RFP_NAME_C,2386,3690.14,5664.56
RFP_NAME_C,2396,2866.82,2431.99
RFP_NAME_C,2402,290.76,0
RFP_NAME_C,2430,1809.13,1248.05
RFP_NAME_C,2468,5332.3,4772.72
RFP_NAME_C,2503,542.49,247.62
RFP_NAME_C,2523,7645.86,8460.4
RFP_NAME_C,2529,467.06,2209.8
RFP_NAME_C,2553,3832.02,3311.13
RFP_NAME_C,2623,27506.32,14904.44
RFP_NAME_C,2665,529.92,399.46
RFP_NAME_C,2693,474.34,118.56
RFP_NAME_C,2759,7419.47,10219.21
RFP_NAME_C,2803,5768.54,11292.36
RFP_NAME_C,2833,1466.84,1970.5
RFP_NAME_C,2836,2730.31,2619.83
RFP_NAME_C,2837,5164.37,4877.29
RFP_NAME_C,2873,7861.19,5262.08
RFP_NAME_C,2941,4469.38,4517.93
RFP_NAME_C,2973,4631.3,5561.7
RFP_NAME_C,3143,326.9,862.81
RFP_NAME_C,3199,192.4,153.18
RFP_NAME_C,3296,593.82,1347.92
RFP_NAME_C,3335,5973.95,7441.12
RFP_NAME_C,3336,0,1232.51
RFP_NAME_C,3369,208.64,0
RFP_NAME_C,3375,7288.71,6502.13
RFP_NAME_C,3404,1520.59,1461.74
RFP_NAME_C,3642,489.84,4885.54
RFP_NAME_C,3683,310.07,777.78
RFP_NAME_C,3687,10414.09,17103.64
RFP_NAME_C,3722,6548.22,10307.14
RFP_NAME_C,3759,1967.23,2585.73
RFP_NAME_C,3762,537.55,1140.63
RFP_NAME_C,3874,3564.47,2855.87
RFP_NAME_C,3886,411.4,574.21
RFP_NAME_C,3934,1033.19,1029.24
RFP_NAME_C,3958,218.94,388.5
RFP_NAME_C,3964,1962.01,2926.35
RFP_NAME_C,4024,2694.51,2813.69
RFP_NAME_C,4076,1965.54,2174.17
RFP_NAME_C,4148,3151.74,3340.91
RFP_NAME_C,4175,0,3196.98
RFP_NAME_C,4188,4120.69,2437.87
RFP_NAME_C,4269,459.35,849.2
RFP_NAME_C,4284,2853.88,3736.31
RFP_NAME_C,4358,0,0
RFP_NAME_C,4371,4540.86,4045.82
RFP_NAME_C,4566,460.3,619.4
RFP_NAME_C,4593,7703.13,7762.59
RFP_NAME_C,4691,1088.75,2785.17
RFP_NAME_C,4737,0,0
RFP_NAME_C,4751,76252.9,63442.17
RFP_NAME_C,4856,0,0
RFP_NAME_C,4951,252.87,291.45
RFP_NAME_C,4960,315.28,160.16
RFP_NAME_C,4974,5598.67,4851.34
RFP_NAME_C,5065,1771.18,2625
RFP_NAME_C,5078,1418.29,598.75
RFP_NAME_C,5181,0,0
RFP_NAME_C,5249,33741.92,34307.56
RFP_NAME_C,5279,2062.37,2093.2
RFP_NAME_C,5301,6824.07,6044.17
RFP_NAME_C,5313,5223.52,7261.76
RFP_NAME_C,5321,206.52,764.29
RFP_NAME_C,5340,64.48,32.24
RFP_NAME_C,5519,2741.1,2593.77
RFP_NAME_C,5522,257.92,257.92
RFP_NAME_C,5523,4546.06,5642.28
RFP_NAME_C,5541,11155.98,12943.04
RFP_NAME_C,5547,743.25,838.35
RFP_NAME_C,5553,343.06,405.31
RFP_NAME_C,5582,7378.97,5587.82
RFP_NAME_C,5584,7430.14,4450.77
RFP_NAME_C,5596,1257.63,1229.15
RFP_NAME_C,5604,4292.58,3671.68
RFP_NAME_C,5639,153.18,0
RFP_NAME_C,5648,177.99,631.53
RFP_NAME_C,5657,0,0
RFP_NAME_C,5670,3378.04,4400.45
RFP_NAME_C,5675,128.96,0
RFP_NAME_C,5686,0,0
RFP_NAME_C,5735,5432.03,5076.33
RFP_NAME_C,5740,1195.75,1681.14
RFP_NAME_C,5779,0,0
RFP_NAME_C,5812,0,0
RFP_NAME_C,5853,0,27.04
RFP_NAME_C,5891,193.44,0
RFP_NAME_C,5906,295.74,302.49
RFP_NAME_C,5961,144.06,153.18
RFP_NAME_C,6006,669.6,1740.88
RFP_NAME_C,6009,10314.9,8312.21
RFP_NAME_C,6040,0,0
RFP_NAME_C,6058,3084.65,9873.05
RFP_NAME_C,6109,0,0
RFP_NAME_C,6128,11031.4,11263.17
RFP_NAME_C,6167,453.7,128.96
RFP_NAME_C,6170,2341.77,3758.24
RFP_NAME_C,6175,0,0
RFP_NAME_C,6224,2956.34,4742.33
RFP_NAME_C,6265,0,0
RFP_NAME_C,6283,0,0
RFP_NAME_C,6332,1336.98,1573.76
RFP_NAME_C,6345,0,0
RFP_NAME_C,6379,0,0
RFP_NAME_C,6382,278.32,1203.95
RFP_NAME_C,6387,378.36,917.45
RFP_NAME_C,6449,0,0
RFP_NAME_C,6467,0,0
RFP_NAME_C,6489,3444.32,3178.25
RFP_NAME_C,6492,0,393.44
RFP_NAME_C,6543,369.1,525.15
RFP_NAME_C,6553,0,-118.66
RFP_NAME_C,6554,0,0
RFP_NAME_C,6584,3784.62,1014.92
RFP_NAME_C,6626,10162.84,10129.05
RFP_NAME_C,6634,96.2,0
RFP_NAME_C,6680,0,118.56
RFP_NAME_C,6831,4959.61,4503.42
RFP_NAME_C,6852,422.38,305.14
RFP_NAME_C,6884,0,0
RFP_NAME_C,6924,779.24,1836.21
RFP_NAME_C,6928,0,0
RFP_NAME_C,6959,59.33,0
RFP_NAME_C,6977,16579.46,15115.8
RFP_NAME_C,7028,3051.44,1868.89
RFP_NAME_C,7034,696.49,1004.16
RFP_NAME_C,7070,765.09,527.52
RFP_NAME_C,7104,727.45,457.33
RFP_NAME_C,7153,2409.62,2428.34
RFP_NAME_C,7157,0,0
RFP_NAME_C,7259,1850.71,2489.13
RFP_NAME_C,7280,34.19,0
RFP_NAME_C,7284,4486.82,6613.2
RFP_NAME_C,7302,3148.47,3674.81
RFP_NAME_C,7343,6923.75,8525.62
RFP_NAME_C,7390,5843.24,5719.56
RFP_NAME_C,7404,4245.85,4999.51
RFP_NAME_C,7408,147.54,497.08
RFP_NAME_C,7441,0,341.3
RFP_NAME_C,7493,2243.93,1556.06
RFP_NAME_C,7540,0,0
RFP_NAME_C,7615,8089.31,6138.84
RFP_NAME_C,7650,4267.55,7340.07
RFP_NAME_C,7684,2091.3,2067.53
RFP_NAME_C,7725,3576.76,2375.97
RFP_NAME_C,7736,-2147.03,0
RFP_NAME_C,7740,400.8,672.64
RFP_NAME_C,7751,721.22,573.68
RFP_NAME_C,7775,3462.19,4821.41
RFP_NAME_C,7783,0,0
RFP_NAME_C,7790,0,1668.32
RFP_NAME_C,7816,5873.3,8489.2
RFP_NAME_C,7822,3465.67,3329.74
RFP_NAME_C,7828,2672.78,2479.05
RFP_NAME_C,7894,1234.96,2944.01
RFP_NAME_C,7966,81.12,27.04
RFP_NAME_C,8064,1172.85,761.69
RFP_NAME_C,8071,1032.08,660.93
RFP_NAME_C,8246,3850.9,4274.33
RFP_NAME_C,8290,16165.49,18817.54
RFP_NAME_C,8338,2864.19,1945.78
RFP_NAME_C,8371,1435.92,1935.75
RFP_NAME_C,8394,0,0
RFP_NAME_C,8397,4274.75,5569.3
RFP_NAME_C,8451,10360.35,13241.83
RFP_NAME_C,8603,1006.32,1300.54
RFP_NAME_C,8627,10591.6,10320.94
RFP_NAME_C,8642,2492.76,3251.77
RFP_NAME_C,8683,3728.42,1805.3
RFP_NAME_C,8707,4446.38,2265.12
RFP_NAME_C,8760,1160.15,1228
RFP_NAME_C,8792,549.42,1584.92
RFP_NAME_C,8793,4023.36,2943.32
RFP_NAME_C,8847,0,136.52
RFP_NAME_C,8856,851.43,1970.46
RFP_NAME_C,8926,305.62,152.44
RFP_NAME_C,8927,0,0
RFP_NAME_C,8950,0,0
RFP_NAME_C,9016,6151.34,6891.48
RFP_NAME_C,9067,32247.25,6555.93
RFP_NAME_C,9073,1173.38,387.48
RFP_NAME_C,9106,6320.89,8339.99
RFP_NAME_C,9135,10377.98,10488.36
RFP_NAME_C,9162,1752.53,2292.65
RFP_NAME_C,9194,0,0
RFP_NAME_C,9222,907.65,0
RFP_NAME_C,9251,0,0
RFP_NAME_C,9267,0,65.14
RFP_NAME_C,9387,1735.15,1407.25
RFP_NAME_C,9464,0,192.4
RFP_NAME_C,9548,325.48,779.07
RFP_NAME_C,9587,0,0
RFP_NAME_C,9589,128.96,251.4
RFP_NAME_C,9608,5599.1,5217.11
RFP_NAME_C,9706,1801.85,2110.7
RFP_NAME_C,9707,949.74,1020.1
RFP_NAME_C,9751,179.96,0
RFP_NAME_C,9785,307.93,13211.26
RFP_NAME_C,9915,468.89,1100.93
RFP_NAME_C,9933,53.04,420.76
RFP_NAME_C,9938,5112.29,9686.97
RFP_NAME_C,9954,1548.02,2667.97
RFP_NAME_C,9957,355.21,541.48
RFP_NAME_C,9991,2555.22,3783.96
RFP_NAME_C,10037,218.94,10253.67
RFP_NAME_C,10040,1336.29,743.02
RFP_NAME_C,10075,602.39,1870.59
